# x[kpc] y[kpc] z[kpc] vx[km/s] vy[km/s] vz[km/s]
3.627226888376219316e-01 -6.463077144234351534e-01 -3.412331482269318622e-02 -9.939494367154832588e+00 -1.518239656080894839e+01 3.606786161077189412e+00
-3.333255469036532914e-01 -8.107515766227632592e-03 -6.106305132172852312e-01 9.228496981347376504e+00 9.350530061905987012e+00 7.136014049053677866e+00
3.138309359590958802e+00 4.766951271751036501e+00 3.649931909647293193e-01 2.357344649343797727e+00 -4.017231470885580968e+00 3.700623864039260802e+00
9.398000002835820155e-01 -1.914978998828933188e+00 2.329547900364331015e-01 -1.637212022688282076e+01 3.276699619155451160e+01 1.809580524586710837e+01
-2.758855634829516790e-01 1.954362217637364563e-01 -8.341746772259138742e-01 -9.818001218924738538e+00 2.984195490354179725e+01 -8.377778072279994603e+00
-7.171070968978238147e-01 6.877389601200316338e-02 3.604239153548994823e-01 -4.961644373594887192e+00 1.165280718313810482e+01 1.159050153901204894e+01
3.480952853144859138e-01 -1.263103571095079425e-01 -5.936839158184813170e-02 -1.433979470235051679e+01 2.401230606328266148e+01 -1.185094930206209618e+01
1.525847547686099981e+00 -1.633085688849718053e+00 4.413897626093896132e-01 1.048586574810660643e+01 -6.089830912870228374e+00 -3.436061174493276305e+00
-2.017487177595451153e-01 -1.349388090982301058e+00 8.698331551029823971e-02 8.888084524724343183e+00 1.916791616439031287e+01 1.784568481554103769e+01
-4.077447977239690990e-01 -3.044102153410643274e-01 4.467059632435770034e-02 -1.334476102106721918e+01 -3.307021731745309445e+00 1.689922330396588634e+01
-4.074490332991929642e-01 9.538547969348696309e-01 2.991536507399655820e-01 -3.168815581170137285e+00 1.647024840512888133e+01 2.322655816590087241e+01
5.505835843792701301e-01 -5.516208070782516737e-01 -2.771956885345280286e-01 -8.115098977272891645e+00 9.954256307712835650e+00 4.925292306071919590e+00
4.083620120194348946e-01 -4.919299641763653641e-01 -2.227143720231818502e+00 1.166735360802151611e+01 -1.113157511956055146e+01 -5.782276053525903237e-01
5.887134760978453007e-01 -3.032938375700663935e-01 2.207634899183435473e-01 -1.289171376799455260e+01 1.411009541769095677e+01 2.613695968681703619e+01
-6.604229136036249281e-01 -5.276586386091504099e-01 -2.009160158733551971e-01 9.695468889019357661e+00 -1.909206956689853740e+01 -1.407298711614219044e+01
-4.563020957228273167e-01 -1.444574943646716347e+00 -9.048043141890080854e-01 -2.113780038614319778e+01 -6.697662888783851187e+00 7.160586954293350459e+00
-6.706782864163139159e-03 2.091341868442396501e-02 -1.298960593597724145e-01 -1.581044052319981041e+01 3.757509718233286122e+01 -2.522719072243455685e+01
-2.495702327876570870e+00 -1.505497276550832098e+00 1.222441297254285963e+00 -6.559669273788534483e+00 -2.731409444908836193e+01 -1.817780909437552594e+01
2.981731347711246372e+00 5.668289062596963745e+00 -1.702013080610388085e-01 1.342645329503802465e+01 -2.698732071804338162e+00 1.278857260952536912e+01
-9.818578864934435213e-01 6.694553776779186283e-01 -9.001812833213224119e-01 1.802977497287049502e+01 2.686755225120996826e+01 2.576887422736839017e+00
1.817384599055633376e-01 4.935016122052834908e-01 -9.303735629571842081e-01 2.217916519960115451e+01 1.216014255557003665e+01 1.892719426718369036e+01
1.504733469004257307e+00 2.528221472249509993e+00 -4.088186060545035416e-01 -4.196911402903225508e+00 -4.778141979054913335e+00 -8.937700122521547996e+00
-2.144222998524033752e+00 7.961640298606250665e-01 7.825607212710505856e-01 -2.933506565063592575e+01 -1.021169816706204436e+01 -1.563837619563992476e+00
-3.470485645601707470e-01 2.859132522042469038e-01 -1.012754833159813517e+00 1.239596691236405768e+01 5.736929985702675872e+00 -3.318715994451053586e+00
6.444668614842075982e+00 1.942087406570126573e+00 6.091988730181157052e-01 5.462411702767410837e+00 6.189743723179762291e+00 2.766124406506979483e+01
-8.598111567652156895e-01 8.779320185615828720e-01 6.379853305497563687e-01 6.305446745275704146e+00 3.583988553765600216e+00 -3.281399649815379149e+01
1.289659958472975987e+00 -6.163395461201656156e-01 1.382039635219854068e+00 6.236103892658771741e+00 9.274957451259730590e+00 -7.905679124472548835e+00
3.160294624679187869e+00 -7.752469028382655836e-01 5.002801728017266386e-02 -3.108126642213897384e+01 -1.122086729620994561e+01 -2.705661714570124943e+00
8.604882139306725686e-02 2.880022859089085285e-01 3.319408994377234801e-02 2.990790354369552873e+01 9.001062401380591993e+00 2.423272937987225717e+01
-3.993357314461520424e+00 -8.216224265409357574e-01 -5.681061921946821691e-01 -2.186690129821096562e+01 5.032317043718004257e-01 1.445049718871325339e+01
1.094132612158566831e+00 6.398772453253023240e-01 1.111141545263900632e+00 -1.938053668577362743e+01 7.047500317838228945e-01 2.678505662434328372e+01
1.064692444942574534e+00 3.444222915248093209e+00 2.600705004963354661e+00 2.290824296106270097e+01 1.468054971983494106e+01 -8.232413006813878553e+00
-5.367072213780221812e-01 3.933367399629826289e-01 -2.733172085887053404e-01 1.147595977790675903e+00 -3.396658888171305080e+01 2.049629740883743168e+01
-9.148169100434438983e-01 -6.830642901813059886e-01 -3.091668662081919483e-01 -2.733149554955938854e+01 -1.175483150902625340e+00 5.084836378494661524e+00
-1.796556753246375260e-01 -1.619827501168663142e+00 9.210784238794222922e-01 -2.418837361044732859e+01 -1.728306098784058875e+01 2.645772709905543252e+00
-2.113262608783977592e-01 2.931209603324529400e-01 7.108199727749964225e-02 1.518227537495201673e+01 -1.081532432804019095e+01 -9.482041032263149205e+00
6.334172567286442401e-01 -1.392870773811258622e-01 9.670892464996780902e-01 -9.861819369021935344e+00 -1.716521979218381588e+01 1.264299973585878689e+01
2.215422363297079311e+00 -1.178122678491859920e+00 -7.518048509044048533e-01 -1.149525652268799547e+01 -1.227604220063211216e+01 2.236096442012255547e+00
2.173451209400516781e-01 1.759007726791719795e-01 9.648082273179415802e-01 2.805372226082743126e+01 4.895932292953230736e+00 -1.345440735915589769e+00
9.140472624467047558e-01 -3.320912272501914120e-01 -6.858904912210275207e-01 -4.693442735348137163e+00 1.432311017283305121e+00 -1.672032680640955604e+01
-9.193569163208646922e-01 -1.477848358949689578e+00 -1.772809628833506901e+00 1.583692818235239308e+01 1.054367455241607132e+01 6.745603565978107063e+00
5.689165497989071563e-01 -1.317922883234698972e+00 9.722214168783634147e-02 -2.308496275314372781e+01 -5.113945980438159289e+00 -6.362310270452244509e+00
-6.659435620314362037e-02 -1.152636990476134243e-01 -3.971856645730878488e-01 -1.787374355722177199e+01 -3.176818221726117031e+01 -6.387298050422502982e+00
-3.239490116562938060e-01 -1.277106632201647218e-01 6.051771840928945601e-01 3.481745271362741256e+00 1.420817501255391413e+01 -1.102575031662388305e+01
1.119949443614161738e-01 -6.836370887851467293e-01 -2.138669816017073344e-01 -6.839157241775177809e+00 -4.312262778757396120e+01 -4.229852508698100166e+01
-3.386443311481681095e-01 1.302430748894112034e+00 1.609416709206583918e-01 -1.113789318377607351e+01 -1.362784769549408814e+01 -1.111932779380164149e+01
1.988443413817759520e-01 3.661302986763381173e-01 -1.133520580965703184e+00 -4.715463159695744366e+00 3.732649377942104962e+01 4.809636355125864071e+00
-2.543076826841316196e-01 1.154137482547221566e-01 2.071665669772211893e-01 -1.245735436910114124e+01 -6.076087742442857653e+00 -1.180668313721935192e+01
9.840609927415265190e+00 8.812795217661735236e+00 5.972796727780631976e+00 -7.067020705241450429e+00 1.641515978468185111e+01 8.001832809401138391e+00
-1.865827823245334027e-01 -3.495739853970523114e-01 8.055969010829067134e-01 -1.424615939180406077e+00 1.869936751765639471e+01 -9.583361919269995255e+00
4.065636403924425268e-01 1.034097077105398770e-02 3.969073576690692384e+00 -1.238937965555671639e+01 2.720736999409316326e+01 -1.002050634610459490e+01
-1.285488769392540975e+00 -5.491722094873811022e-01 1.524711217528201157e+00 1.354929290611998027e+01 9.661982059425266556e+00 2.646638453765779886e+00
-2.768088061744987449e+00 7.499754595711947136e-01 -2.966688697096539151e+00 3.008230466469663522e-02 3.939389012341456109e+00 -7.396481102081016168e-01
-2.843848536290074502e-01 -4.694059525167131874e-01 1.107834546669601711e-01 5.849299477433628880e+00 1.782916970406769508e+01 1.561645238491870558e+01
2.094418036199313382e-01 -4.258370236588444602e-01 2.858799060520980651e-01 -3.005262180666960248e+01 -6.515716007229326756e+00 9.073169863811036961e+00
5.183738361840820597e-01 -1.062219696160331850e+00 6.257058081037726316e-01 -3.036219637245158864e-01 -1.449726246787357198e+01 4.440530844117209774e+00
-5.403111212398804541e-01 -2.355454661946852768e-01 6.452936090993747209e-01 -1.392216291491992308e+01 -7.026395977464446219e+00 -8.934283900341053908e+00
-3.701218561941873597e-01 -2.382741771430640088e-01 -1.230593444578669537e-01 1.223084893105430027e+01 -2.660611138078689208e+01 -1.989041725958214268e+00
-5.796411727359073174e-01 -2.434359078250562802e-01 1.338648510300283478e-01 2.422005999874277293e+01 -1.822804504336552256e+01 4.655533405138420733e+00
-1.665302190073417177e-01 -5.650185406958765366e-01 -3.096993993389504651e-01 -5.330652092081809457e+00 1.048028011739290299e+01 -1.839403306376265945e+01
-4.989677713821825122e-01 7.018993508439209661e-01 9.806664095983369522e-01 4.933714081789210226e+00 -1.621264056712708168e+01 3.103816100033659708e+00
-1.529962990132491152e+00 1.179858726644980926e+00 -7.289524940847762202e-02 1.156842906340769161e+01 -1.308361941542461437e+01 1.512713304315427187e+01
1.239493607852422061e-02 5.524957302808299886e-01 -6.529441990666420836e-02 1.885140870558599246e+01 8.845488413853594523e+00 1.726512425115146954e+01
-2.436819950713844662e-01 4.295086267010886361e-01 -4.286502728431473841e-01 -1.312485031199865304e+01 -2.072938536879460969e+01 8.417733481265022633e+00
1.892726146541315047e-01 4.532036341417932102e-01 -5.090298864984723615e-01 2.762311537414253060e+00 -1.167707507052274352e+01 -1.132049005778822526e+01
6.412969977638871555e-01 1.709350105064184833e+00 -2.603910356653135194e-01 -4.124044497427612477e+00 9.964381294493797725e+00 -7.403068952204202802e+00
-9.666106930223952384e-03 -9.567675415447292053e-01 1.311908433533653273e+00 -7.410907353723078517e-01 3.035757940312893144e+00 -5.674664340181253763e+00
3.896540004702791493e-01 1.148918831919458622e-01 1.452748561790453197e+00 -1.389693126712334248e+00 9.304614731989284238e+00 -2.233088174287584771e+00
1.161977721070888148e+00 -1.519397191540462266e+00 -4.686689872726381711e-01 1.518694462410545043e+01 2.649098917518893259e+00 -9.613056145307114164e+00
-3.235215572650422255e-01 1.032946678461396761e+00 -2.831792206122821232e-01 1.187164004442652221e+01 -1.853925444340048401e+01 -1.480210009058004772e+01
-2.272672277330974600e-01 -2.823105580826397176e-01 5.525078532085491156e-01 -1.745555295796437534e+01 -1.423944884104705011e+01 -3.466652142291234640e+01
2.136953071632320955e-01 -1.041745169772360757e+00 7.136257106411186824e-02 2.311519157041657113e-01 -7.122361450246135206e+00 3.861043309027874670e+01
9.441269552072816262e-01 1.181638238273787778e+00 5.945181740769309511e-03 3.144510966476779146e+01 1.817604397046279630e+00 -1.862680644034910671e+01
1.218984911162612317e+00 8.298343574816746671e-01 -1.817014907751169084e-01 8.973880036066256949e+00 7.142789690861404139e-01 -9.817047085856213329e+00
1.633716533867997922e-01 -5.559906427129256201e+00 -2.369731132218739322e+00 1.437843393349228194e+01 2.897971014657537836e+01 -8.300800304675011176e+00
2.293376286821846022e-01 -2.375139841188780021e-01 1.518324676053086908e-01 -2.792384213634552381e+01 -7.046736021588479559e+00 -5.767693769169179419e+00
6.868850031627291131e+00 3.748516137423398398e+00 -2.855305894715792991e+00 -7.203814682193532271e+00 1.086058783804999095e+01 5.019069125694684885e+00
4.211163899424790191e-01 -2.713265113109296078e-01 4.150630353228412783e-02 -8.348332461116024561e+00 1.038333208471410973e+00 -2.049940749894363279e+01
2.661683898282831251e+00 5.241234712163172382e+00 1.195103680839162852e+00 -7.099735494561976168e-01 -5.860370667662459176e+00 -1.672342082252899331e+01
-9.759435624466648862e-02 -7.811475112222595607e-01 -1.205731094189423036e+00 5.944369533031353292e+00 5.002488291554501032e+00 -4.345916384617776629e+00
-3.769291535649453295e-01 -1.306633945283178111e+00 4.642281212744590602e-01 -8.181989349064682671e+00 -1.427458133144906505e+01 2.724553411777782763e+00
-1.186042434137225265e-01 -5.148387401298682581e-02 2.694148806419277009e-01 9.254777928247689189e+00 -4.268087422299738876e+01 2.485972619675768058e+01
-1.450678067921204462e-01 5.384711127747499049e-01 -1.406850462463456186e-01 -5.169290171494651531e-01 1.965404025308924219e+01 6.936284689769386169e+00
2.205823159994719229e-01 2.617073363653896756e-01 4.636083360751627747e-02 -1.688815390107517445e+01 8.909305032177663008e+00 -9.447062134600429317e+00
-4.285614586654272994e-03 -4.529389158693847284e-01 -4.773373752587386498e-01 2.716666060970455732e+01 -3.509569286789394837e+00 -2.040977917517622231e+01
-2.455780617828532686e-01 5.658151203207046898e-01 4.802085999968195296e-01 -5.988658807849181365e+00 1.138231029848193288e+01 -5.470837076404315269e+00
-5.588596184724828886e-01 -3.368096112284435506e-01 -3.149316435838790396e-01 1.967637774755252522e+01 5.829783493247344239e+00 -2.234584532822419689e+01
3.011562671005509409e-02 3.084791179061791566e-01 3.462398206033084902e-02 -2.764171860831840277e+01 2.425130509027643200e+01 -1.734893081147273008e+01
2.096604487117326610e+00 -1.527227493220142396e-01 2.799639766420696230e+00 -1.692169518452434929e+01 -2.627456942899062042e+01 8.511747708936503898e+00
1.011607886953089341e+00 1.895591542289318587e+00 3.090766282422148237e+00 4.952068044263483459e-01 -1.224704095583107843e+01 9.217513981016448810e+00
-2.240579968214929663e-01 -2.993509917501174789e-01 -2.561885615346891631e-01 -1.902365886050620070e+00 -3.571569976472661168e+00 -2.372121818671654836e+01
-2.686356727309406889e-01 2.065333994104487092e-01 2.687993496741598598e-01 3.688187750497171180e+01 -2.138238709071078603e+00 -2.997971477109468097e+00
4.726099438870566272e-01 8.918249857735087716e-01 8.400537751398160502e-01 -1.764558561696799543e+01 -1.172401796090482406e+01 -3.237447676159917620e+01
4.437096718131495088e+00 2.262161932638376560e-01 -6.314197603333890907e-01 3.594211731576860913e+00 -1.939249918757138147e+01 -4.475783358237113596e+00
-1.462846061072046400e+00 -2.421170879999304248e-01 -6.104720082361210221e-01 -1.737888369256393162e+01 2.285374415051801833e+00 -1.257985581293845634e+01
-4.645433655555137112e-03 4.169269191795755281e-01 -7.440343249260262803e-01 -1.138748113027858899e+01 2.348820072649017376e+00 2.022991825891598694e+01
9.536949142620523845e-02 -3.529256168230333057e-01 -2.510138119055251305e-01 2.100452984860414318e+01 8.029748376130358523e+00 -7.167484671496660020e+00
6.267208763977578923e-02 8.393648399101970581e-01 6.580574831453589457e-01 1.462869187142407945e+01 -1.384738124392291603e+00 -3.864543214307463614e+00
6.185697151095302937e-01 -5.438067867575295811e-01 -1.476178476152412156e+00 -1.463200166724080553e+01 -6.503954729910208954e+00 -4.817958293096516798e+01
2.407544828833557693e-01 -7.348360150141729219e-02 -5.293217458353643989e-01 -3.791254160993882749e+01 1.034297601752844287e+01 6.899243570039727658e+00
4.978072579355871774e+00 -6.536105746599200295e+00 -2.344825060737579125e+00 2.507974487446377410e+01 3.557736788871001643e+00 7.399148791012058801e+00
3.344841965396946115e+00 -2.753026824639528969e-01 1.429443740953821651e+00 -2.716325864026802428e+00 9.924802525484505367e+00 4.771961783465926921e+00
-9.797361000878740400e-01 1.528599745291815415e+00 -3.369229892903232049e+00 1.809589280200937367e+01 -2.700714588905344549e+00 1.907133143321534163e+01
-4.343201796283850058e+00 -2.449107953403478977e+00 2.694709670505798460e+00 -1.623151157166190295e+00 1.101723353875674682e+01 -4.604401859042537293e-01
-8.074748771521343960e-01 -2.625047791080110104e-01 1.438043503534717771e-01 -1.153643122330291604e+01 -2.381923337229867244e+01 -2.309487310706825891e+00
6.586002672923312040e-02 -1.141053525698014215e-01 -9.692723095677235889e-02 3.476576073813646417e+01 -2.320548411579356429e+00 3.447279951213440086e+01
-4.007863767805841526e-01 1.021992863792641065e-01 3.875047801460890229e-01 1.235362622500715801e+01 -1.686636338583559436e+01 3.602993722164771384e+01
-1.049897924789638282e+00 8.717775311857940690e-02 5.070737724832471427e-01 -8.244791889639650151e+00 -1.966089583551768172e+01 -3.511237156742934573e-01
5.806842342773434890e-02 -2.310665597709089081e+00 -1.078932050472887871e+00 -1.167567401574422803e+01 -4.667143626980497118e+00 1.594079132479283567e+00
-7.440105112446915303e-01 1.518675403478670916e-01 -2.510988916296043039e-01 1.488196364715532560e+01 6.448418935948876829e+00 -2.092226755235513735e+01
-1.562537686107184354e-01 3.642420203156421926e-02 5.650327403775236984e-02 1.785467622492339856e+01 -1.678079049822240165e+01 4.809881253255708344e+01
1.284269527096073782e+00 -4.555120706098348293e+00 -4.503630455124029708e-01 -2.987255287534270387e+00 -7.954255213475844855e+00 2.081051985253286052e+00
-2.807582687783758413e-01 2.226265773391855052e-01 1.394220168309540965e-02 1.013698859078076531e+01 -1.660330361367485352e+01 -2.409714988011579706e+01
-7.051783603941061962e-01 -5.403463620006621060e-01 -1.169881923307365179e+00 -1.259727014162454850e+01 -1.573509502845858243e+01 -3.553048000409555485e+00
1.557791035573095950e+00 -1.834884847803475716e-01 4.541453884888671522e-01 2.520394224549562967e+00 4.370052695553329869e+00 -1.742559939998595908e+01
2.428200640279215283e-01 -1.958801441727695547e-01 2.264379084255267460e-01 -1.120858557316571691e+01 -5.424375121752588846e+00 3.664075784828237481e+00
5.245037028798585910e-01 3.406287633145724802e-01 7.486206542250337659e-01 1.138910273641849891e+01 1.667883151115529117e+01 1.123133541631607457e+01
-2.598674322440416851e-01 -3.183090412475894117e-03 1.831929045990599025e-01 1.392336007654323993e+01 -4.258795441806008775e+00 3.003382399354842747e+01
-1.524936305717543295e-01 -4.919031420979615987e+00 -4.101019172180452088e+00 -2.197049563584016596e+00 -1.059552340689597916e+00 7.291498171244327864e+00
1.555394171010353321e-01 -5.830703156688371580e-01 1.365629834262721110e+00 -5.943038175202980611e+00 -1.959257174901875231e+01 2.435051076194915254e+01
-4.422073028682340090e-01 -2.430197281831665279e-01 -1.079111267744562896e+00 -9.035113773768888024e+00 -4.424850048413683901e+00 5.008487698611639338e+00
5.424008578111833012e-01 -1.061755212708941132e+00 -1.524970441520968167e+00 5.570612071242168284e+00 -3.101635619204660799e+01 -3.099629504918938849e+00
-1.946234931376215616e-01 1.498249431983036839e+00 -1.630017276038124574e-02 1.111992962199887636e+01 2.357319305719499170e+01 -1.168668854554743142e+01
2.832941034594197216e+00 -2.593527760644077862e+00 1.970879327456675212e-01 -9.410020291510345913e-01 -1.591076236156462009e+01 5.795965294032353832e+00
1.783617917974273104e-01 -5.292198740270890323e-01 4.379252487574876174e-01 -1.378555060274694988e+01 1.056434367446260225e+01 -2.672154056008081646e+00
2.837108028516800218e+00 9.734217674740104354e-01 2.567359140733143974e+00 8.725619499380764310e+00 -1.804849842346614608e+00 -9.785546091707908900e+00
-1.791607699377704283e-02 3.106749509725412195e-01 9.107956067074984841e-01 -2.354009169766976228e+01 9.293576860988972399e+00 1.674302991989870293e+01
2.485801816418030386e-01 -4.827523583871896062e-01 5.939454519455051873e-01 -1.113277074420677337e+01 1.630352391203528128e+01 -1.252920240691899778e+00
-6.002781949590938471e-01 1.755846984786054055e+00 7.128055329119462602e-01 6.123303333942737403e+00 1.507743611269419759e+01 7.490502535610900736e+00
-7.679824429887061044e-02 -1.612652024508374637e+00 1.081686841272290422e+00 2.688715378245658094e+00 -5.410696246165689338e+00 -1.208317815759534142e+01
-4.771985131374009703e-01 9.085670702437892432e-01 -1.257019043732199581e-01 -1.652797852980085480e+01 -4.257764065309352475e+00 7.431189215155559857e+00
5.590348434472351968e-01 9.294416292104977773e-01 -2.552580085277248223e+00 8.199397628570558538e+00 1.165910311986829306e+01 6.371891632048776621e+00
2.199569461127221237e-01 -1.374908768150220340e-01 -6.709671622152745263e-01 2.476888919858037141e+01 2.387819953415195684e+01 6.736545271772961030e+00
-6.020635718382271184e-01 -2.044194721522979430e-01 1.369724982713742094e-03 7.987293701261591217e+00 9.163822070657874352e-01 -4.491491028456392476e-01
-3.077943901255653980e+00 -6.070588865206882012e+00 -2.008295094451752583e+00 -1.190150965710212283e+00 1.187784121160588313e+01 6.441444340959609605e+00
-3.894878648079304062e-01 -1.794616811277092439e-01 -1.623062103747244800e+00 -4.616283426481579077e+00 7.090744818031055274e+00 6.871762060971764896e+00
-1.908817127749513842e+00 1.748048033347648689e+00 1.686020957613651783e+00 -8.967468369574277176e+00 5.945685338295163547e-01 8.656567335442009181e+00
-3.447284526391283244e-01 5.633397930608012860e-01 1.649819644221170185e-03 -3.755266764463645046e-01 4.684158055239459273e+00 -3.309193291004223170e+01
-1.758649805868400140e+00 2.516924245317988737e-02 -6.629453560885003593e-01 -9.001968661050952392e+00 -2.603016949080243592e+01 -2.199157332727954639e+01
1.406196932846514036e+00 -3.336613370737986917e-01 9.319712031861385748e-01 -1.828296568504134356e+00 1.602231476853973646e+01 2.360124042562404600e+00
-1.408777442725589468e+00 1.499659353803326933e+00 -3.658980663041725423e-01 -1.095458847205318342e+01 -2.578863416483766002e+01 8.747125959205037660e+00
1.133604520031758378e+00 -7.070080857179901201e-01 -3.554776191245738737e-01 -5.475383814050883480e+00 -1.009955878040762123e+01 -2.895393909403440702e+01
9.110319685463382777e-01 -3.843197087137035228e-01 4.883094632259112888e-01 -9.688023745353797622e-01 2.024582656030759509e+01 1.027652845286480154e+00
6.475537946973561887e-01 2.394905419858843310e+00 -4.077862243408926224e-01 -3.359696430015417956e+00 -1.567793487691134402e+01 -1.120053556566836761e+01
1.617973349657648996e-01 1.210131664350621472e+00 -2.206723070904089701e-01 1.195617910061035261e+01 3.817295303591381028e+00 -3.723376840817946487e+01
1.146857942661058116e-01 2.364051928252992318e-01 -3.546056439723008769e-01 -3.760990310036513762e+01 -1.177729359064191428e+01 5.929383369954742022e+00
1.133051397670853250e-01 5.471673482787758891e-01 1.248020340686301077e-01 -1.528493029376635626e+01 -3.046686217629910942e+01 -5.142925560680001951e+00
-9.222328408913400555e-01 -8.051202654604827647e-01 -3.372477347314873364e-01 -1.801101926108175100e+00 -1.319507360207116520e+01 1.209471221481974723e+01
-1.422087725495597699e-01 -3.141394849400841460e-01 2.923637055063816811e-02 2.820063485261013625e+01 -2.542421723436175540e+01 1.332046007580281888e+01
8.991625233252346083e-01 5.754439522499550375e-01 -8.957238389417968571e-01 3.055790274490283842e+00 -9.469603832800292054e+00 1.357957772943577446e+00
7.886520543844804942e-01 6.101461465777051618e-01 -5.682476134179411664e-01 -7.175378047684697336e-01 -1.027565850199832154e+00 2.719243034358693301e+00
-1.888921821949589797e+00 2.498473844069168504e+00 6.008698314076067470e-01 -1.022639589978262897e+01 8.071772790165105960e-01 6.046508731292181693e-01
6.327515277594129017e-01 1.805676853921498681e+00 -1.425076093189865611e+00 7.765359614694514079e+00 -3.035121615110614179e-01 8.704015046341641693e+00
-5.970332630285801745e-01 3.957548191291062056e-01 -4.111012137543536560e-01 9.195486979073098865e+00 -4.722127869134700617e+00 -1.436929756976619821e+01
-1.127690661952476914e+00 2.316888635927947804e-01 4.958591199561546703e-01 -2.768781355662289556e+01 1.363686557707387692e+01 -1.592288286562565602e+00
9.385085785881448928e+00 -2.084391708774382845e+00 -6.757007689033832420e+00 -3.475279892201138310e+00 -5.422370430258429685e+00 7.328573813489938971e+00
-8.128377690555345092e-01 -1.126970283217438196e+00 2.002115851286816017e+00 -3.365680118040646818e+00 -1.812337281282390222e+01 1.222237867305069514e+01
1.408035450467952865e+00 2.344842976658048084e+00 -5.268002731789288795e+00 -5.461351454293664531e+00 5.190615668605789601e+00 2.811074807536623421e+00
-1.121057733712642474e-01 1.533993112619807198e+00 9.882409403138917581e-01 1.188382591321233139e+00 -2.165842585430687350e+01 -1.257057899141178403e+01
-2.765965488734662969e-01 2.269550616510020158e-01 -6.697786892874062481e-01 -2.059056225821697339e+01 6.307335294540178161e+00 1.529195788281938206e+01
-8.747536775344079418e-02 -4.271142051524056543e-02 -1.869329419765675127e-01 1.050335652067413506e+01 -1.575008512531237415e+01 3.244940315944077014e+01
-6.853289546806059507e-01 1.806043235383899104e+00 -1.623647689735959951e-02 -7.325168894729941371e+00 1.551450736374480499e+00 2.857318024642301779e+01
1.825515011487454653e-01 -5.661546720373467068e-01 -7.309451322341856683e-01 6.010336003523901738e-01 8.586693897951530374e+00 -2.867014275792478628e+01
-4.940419889315688651e-01 -1.021113482369103487e+00 5.143942419929089516e-01 -2.473397853817908043e+01 1.071742993621657547e+01 -1.759390566192702110e+01
-6.104532079629019226e-01 -1.213487667384198637e-01 -1.026610401588258364e-01 2.354058249726867658e+01 5.393603310578676258e+00 2.622639773605853719e+01
3.181522746308435012e-01 5.645840276307221295e-01 1.707695355226816758e-01 8.698345560691313594e+00 -6.185650403905350814e+00 5.911810497434437650e+00
-2.075079608943154685e+00 -1.813361893781987311e-01 -8.260765433066859842e+00 -7.104023080660670786e-02 1.295451795629071334e+01 1.539783366516636143e+01
2.641527067659749317e+00 1.773756059038161581e+00 -5.339205357751557468e-01 9.867239738563853280e+00 -5.346854592233198034e+00 -1.924284055754466483e+00
-2.233499772326596466e-01 -6.407382224444403418e-01 7.020798479357187594e-01 2.814466156133762809e+01 1.322189786164664937e+01 -1.106375608029649804e+01
-1.022227247579188436e+01 -2.799513761296985870e-02 1.810296713886696907e+01 -9.144076419090332308e+00 -1.560627429857532000e+01 7.306255648604686570e+00
-3.353632283722344787e-01 -3.361538710693840869e-03 -4.738642361921021062e-01 1.431511190002023426e+01 7.060923870860826845e+00 -1.036692663911568424e+01
1.063582465419443013e+00 -7.499585079112548458e-01 -2.954585209228084874e+00 -1.252821463945066682e+01 2.224858177920925328e+01 1.321868382817406129e+01
-4.562185797177864544e-01 1.445255892942751030e+00 9.793020962174103783e-01 -8.112543769230223800e-01 3.344094562038069984e+00 -1.202465984142546063e+01
-2.260579275376285224e+00 3.353108821274133344e-01 -1.783774963343975339e-01 5.861956386821588261e+00 -1.287852590792921603e+01 5.202188038803109649e+00
-4.392513363575236696e+00 -1.364289257968498204e+00 -5.120335978428067314e+00 2.136127532284112363e+01 2.924072916534897537e+00 -2.046734733016790742e+01
-3.633732734078391480e-01 -5.853711705780786367e-01 -4.734355629638966056e-01 1.589422852232603045e+00 -4.396967745798277427e+00 1.605366855267901371e+01
5.377497371962157713e-01 5.454775872882434290e-02 4.100051845784795645e-01 1.765161715252633456e+01 -1.410957647524367431e+01 3.003539037712473458e+01
6.941691973768607249e-02 6.787627197637564613e-01 5.718344500863938862e-01 1.059768050402176165e+01 -2.015471560968916975e+01 1.968275952714790478e+01
-2.348878808006888141e-01 -8.675629943717716452e-01 7.363648684677027711e-01 -1.747109958038020494e+01 -1.727439675629016946e+01 -4.454353813804917905e+00
-2.165977626800220879e+00 4.877746187252529619e-02 8.691360027624308593e-01 -4.903404041846203931e+00 5.588432879455424107e+00 1.697385315556657304e+01
-5.148668520191310716e-01 5.070046674020714517e-02 -1.876239660010139865e+00 -6.619311778401515411e+00 -7.640483890306534853e+00 -3.084224687950241162e+01
2.502648130966850584e-02 -4.925066432501715719e-01 -1.052475638173567374e+00 -6.779352111178603479e+00 -3.367455103096138913e+01 -3.470700528772736604e+00
-7.818444380687601392e-01 -1.191908105737185863e+00 2.061489484945271677e-01 2.462304483888381412e+00 7.508223679052016486e+00 1.034879838421959697e+01
2.843816330679654891e-01 1.679627676073189857e-01 -2.620832702679509185e-01 -1.487002248556043682e+01 3.272804955101309332e+01 1.088187009781528758e+01
3.824071057571498677e+00 -8.333741497148441368e-01 -2.074722715507923088e+00 -1.011619255792311378e+01 1.649588449049074157e+01 1.362888449601562080e+00
