# x[kpc] y[kpc] z[kpc] vx[km/s] vy[km/s] vz[km/s]
-2.443893118005120879e+00 1.657944522969581058e+00 -2.284689503316088277e-01 6.021080628966934079e+00 -4.679961351947614645e-01 -1.114032309967127432e+01
-2.219931942989754881e-01 -2.738864767139590484e-01 1.236034459616869030e-01 -5.055453805527823974e+00 6.136561093060568517e+00 6.855593722381317257e+00
1.580023782396861309e-01 -6.298104754908854241e-01 -1.212890739528187933e-01 -8.071725701085801674e+00 5.181588189722498683e+00 6.292993934842330717e+00
-1.014031134878310869e+00 7.981951164277015787e-01 8.791117982879488313e-01 2.016136662994331630e+01 7.118258252956199073e+00 -1.452462209445305241e+00
1.691393147752499493e+00 1.583482115295648862e+00 5.849510653182269371e-01 -5.085585930578281122e+00 1.309963881803868802e+00 3.933701345397953464e+00
6.837690590883261921e-01 -3.419903779685218859e-01 -1.281340782980840975e-01 -5.558039671978724172e+00 1.174716870097768329e+01 -1.406575731023705700e+01
-1.627416139423611963e-01 -1.052023062790916175e+00 3.105058079972417562e-01 -6.195824662081097500e+00 -6.597317815079548176e+00 9.223667152883706422e+00
1.830704273054921227e+00 9.821258941212136495e-01 2.576867552456894583e-01 1.339550935689149824e+01 3.926735516480755361e+00 9.303628178751841560e+00
-8.188332092842796062e-01 -2.874338673362405311e-02 1.165896337338155675e+00 1.493685103615358223e+00 -2.370163016626603536e+01 1.076632792694180907e+01
-7.922956425469678265e-01 -8.177157980623220856e-01 1.208665100652693392e+00 -4.050716172205161669e+00 8.710613753999367770e-01 1.334017870327106614e+00
5.920508940954213317e-01 -3.692834379948915502e-01 1.846320443251923127e-01 6.890265671143531279e+00 6.539235332900377173e-01 -2.430617194778095236e-01
-8.995815354709610911e-01 -1.094029777387528490e+00 1.216371918709656663e+00 2.614863163572477056e+00 -2.635225605400556503e+00 -1.001631734109355065e+01
-3.337215794310409045e+00 1.253400833026982797e+00 9.237617973487084466e-01 -7.733686981645013780e+00 -1.605578370522573906e+01 -1.067409454343167496e+01
2.787118596987185892e+00 4.201103019220203905e+00 4.849563159145956481e-01 1.611076565889715262e+00 2.420641074041457230e+00 1.962384226565540901e+00
2.871916070455277636e-01 -5.502029698748301528e-02 -5.014760649712604046e-01 1.341202518804010069e+01 -6.470425835429411521e+00 -1.364777160527419397e+01
-8.788899310815598831e-01 2.959434153265961154e+00 1.128224192813482296e-01 5.651767707789542072e+00 -1.268299934915408933e+01 8.647717534535461326e+00
4.554762898324329790e+00 6.168368160999830596e-02 4.437855100213583093e+00 -2.886469342540469163e-01 2.525010938940224658e+00 -9.443451049589903779e-01
-1.951495151250501603e-01 6.587432073795080889e-01 -4.167260991438304779e-02 -5.646677204872364797e+00 2.692328636336325687e+00 2.604656473015474205e+00
-1.019609502112802879e+00 1.361216092997520333e-01 1.524430611073577732e-02 2.670374874576037616e+00 3.035886687008359619e+00 -5.718128518669789884e+00
-7.747125753280863503e-01 -1.815998145464687852e-01 1.966846092541838731e+00 1.511188003311318617e+01 6.693480863745937981e+00 -1.280411053648467856e+00
2.229620675969496424e-01 -2.352205892160692979e+00 -1.771145454425885113e+00 -9.378895456039069600e+00 -1.687681042731158598e+01 6.474428817093357047e+00
2.585381017161091921e-01 -5.901947119612626080e-01 7.776805709107649511e-02 1.060608751733747113e+01 2.691261166759328027e+00 -2.866305588725798614e+01
-2.052419825074264237e-01 -4.271192720734854897e-01 5.075259019592516241e-01 5.233647456311420143e+00 -1.574316483068429307e+01 6.930135460684987869e+00
-8.298263255858172593e-01 2.530475352013895840e+00 -1.930530808354813610e+00 1.024666090897219561e+01 3.109974185198906227e+00 7.119019108788148031e+00
-8.086980837096141572e-02 1.572403404498110835e-01 3.024211366264883960e-01 -1.196539684932665537e+01 2.403786560100901326e+01 7.887696666270462842e+00
6.234831008384822404e-01 -6.805128148793877785e-02 -8.581925455937702285e-01 -3.348863293053335966e+00 6.287427160671565929e+00 1.908734269655305127e+01
-2.253732390534539387e-01 3.113110065850483998e-01 1.276066742376995022e-01 -8.280334540675100996e+00 -5.450655044709057151e+00 9.076898975114190193e+00
2.204731989973736095e+00 -1.212606555526853036e+00 -9.398004185409047917e-01 1.113761378809214087e+01 -1.587806501524072100e+00 1.048778653222999679e+01
1.504462566798714547e-02 -1.486990662600362390e+00 -1.793169117459437967e+00 6.805667778491190312e+00 1.323028554827377334e+01 -1.067206007585009608e+00
-6.413595493693645677e-01 1.601166946710567696e-01 9.704554529278311970e-01 -5.546146426406068031e+00 2.214029390804641562e-01 6.965393972478970852e+00
-3.307770216911476990e-01 -5.739348534020390913e-01 9.908628867876338731e-02 -9.224077336154394402e+00 3.613137790158319707e+00 1.360329357875368750e+01
-7.998171816870769391e-01 -1.767023161720520319e+00 -4.046792653247209270e-01 -1.052799327513019634e+01 -5.314514214276367277e+00 6.993594132489928228e+00
1.482143087881318655e+00 -1.094785892789895909e+00 -4.975521951456936542e-01 -2.743924551124451661e+00 7.981214516415686688e+00 6.453882127529103840e+00
2.649546361791804694e-01 5.508372041553754039e-01 2.141046126585773646e+00 2.055540129889970036e-01 3.500606843985781147e+00 -7.314783937262392399e+00
-2.724562064664070027e-01 -1.140956950435131345e+00 -4.973380337101629411e-01 -2.953514817291498318e+01 -1.718047331465310634e+01 -2.916397321135392851e+00
-2.874761023197874299e-01 -7.784058318930457965e-01 -1.174350987810115071e-01 -4.477105256070146311e-01 -1.192587641078921656e+01 -9.570014556889989699e-01
5.551953427244009642e-01 1.183189301625500844e+00 -8.110481882505434295e-03 -4.302336452056785276e+00 -1.395327203502692193e+01 -1.460283176140058714e+01
1.177785458271294550e+00 4.117963861419258187e-01 -1.561026998153349776e-01 1.765647886705250080e+00 -2.394982163512452544e+01 3.441587339917726140e+00
2.488979772930052903e+00 -3.724462919031589769e-01 -2.145625333819825009e-01 9.597858854658463112e-01 -6.182591344637653030e+00 -5.225665322412603508e+00
6.303665180614403951e+00 -3.360458083471119739e+00 3.017449643750875765e+00 1.314602391637952650e+01 -1.326835864771347673e+01 7.727862583888977177e+00
-5.223434742598063174e+00 -1.962690459455867398e+00 -2.102465060883763837e+00 -3.206367164616594323e+00 -7.427850388768916012e+00 -3.961487286451343515e+00
-1.723817058356814647e+00 1.594152006598569704e+00 -1.925108957904569706e+00 2.291504837569649400e+00 -1.950981129709957296e+00 -1.715776505013711262e+00
-5.618245512978995437e-01 1.241174187799223061e+00 -1.087082629089286101e+00 -1.926053286321205205e+00 9.628492930188845556e-01 3.218380293729690145e+00
1.970910068517934266e-01 -7.043174655215874713e-01 -7.386147969014177361e-01 4.211778724972164767e+00 4.226299123370194977e+00 1.424831991231786388e+00
-5.146197596898341997e-01 9.958781002656845738e-01 3.405729911307703861e-01 3.824724872568850742e+00 1.041202410229667663e+01 9.578776729653768029e+00
-3.416829671358662113e-01 1.583557643548803240e+00 3.981648558449010222e-01 -1.689286472681591045e+00 1.631537879765537369e+01 4.943441660787772918e+00
-1.201743164741074232e-01 1.169638811199236045e-01 -1.802897514552802782e+00 1.705055023994156116e+01 1.647810472628302136e+01 -1.797419868214621408e+00
-7.601100146899014698e-01 -1.000809678640358635e-01 3.050555012288164169e-01 5.883159376165632892e+00 3.691771962678935814e-02 -1.413610083561037101e+01
-5.106657552608186990e-01 -1.599755669309780026e-01 2.696346002951089393e-01 4.990306476611643838e+00 2.573673588190850126e+00 -1.511932544031964198e+00
1.342849417543321155e-01 1.612467724289844417e-01 -7.410579272800362771e-01 5.630805178158489355e+00 1.838486207304868447e+00 8.877097539636055856e+00
-9.499422197127006529e-01 -2.822033731335458207e-01 -9.202952135644452136e-01 -9.210030453817518392e+00 2.321405768557859517e+01 7.689215180887337908e+00
1.014062535643381752e-01 -3.199737830336880084e-01 -4.639621378886453207e-01 -9.277037027278922210e+00 -1.716625729275852663e+00 2.693710853084696311e+01
1.534292715860167799e+00 -1.109317039965573182e+00 -8.855424106675432450e-01 2.476109477604543230e+01 8.069619602302635641e+00 2.539114742224936272e+00
1.230291113093854527e+00 -6.345078521239216895e-01 -9.125174730651638977e-02 -7.431470846784082873e-01 -9.064923715266285598e+00 -1.206662884320132356e+00
3.933647503688380564e-01 -7.591395800905943458e-01 -5.235620333199880738e-01 1.659189095367091227e+01 5.652263048801759560e+00 -8.913534091274408766e-01
4.965409604763080242e-01 -4.445385593311263150e+00 -2.504042340081516382e+00 1.791432845968715526e+01 -5.308053318449992730e+00 2.466634575925904294e+00
-3.070923166634995441e-02 -4.155023419904262799e-02 5.722153285985033255e-01 -1.150982023897475059e+01 4.822164988193083701e+00 -1.172894132415728485e+01
2.189095648199577138e+00 -2.543546515389899731e+00 -3.012036291884910844e-01 2.128289580587864549e+00 4.228498181232565045e+00 -1.171844400666844344e+01
1.313442877104739948e+00 -1.895620870642261924e+00 2.538211902925092467e+00 2.379426267581342902e+00 -5.486127176724802545e+00 2.119351467403332023e+00
-1.386619901543230948e-01 3.072363179500445240e-01 4.261943426073260266e-01 -4.242198160350318936e-01 1.904883551680663700e+00 -1.372112332745514784e+01
-2.051029965390334664e-01 7.103829509655059660e-01 6.931088930019001504e-01 9.349116282196593630e+00 2.602680640520153688e+00 -9.395538779405342211e+00
3.294972664132616025e-01 -4.707020497815370130e-01 -7.671215517678802165e-01 -2.389891462296640512e+00 -9.542143415538152595e+00 -6.093792249290622465e+00
2.740427893377330726e-01 -4.959782196637738810e-02 3.515382371160777342e-01 1.913315012716141794e+00 5.774396117850045584e+00 -6.422309296531873102e+00
-1.600917007392662350e-01 -1.693590577591679525e+00 -1.359647684969356840e+00 7.368479732173213392e+00 8.387738526676447037e-01 -1.221055287011257562e+01
-1.837380277063791700e+00 -1.204243914378058555e+01 -5.292069977097336952e+00 -1.736932918610335719e+01 2.546525158053053683e+00 -1.051680591402595688e+01
3.246120675425197000e+00 4.431516258904592553e-01 -4.485041502503566146e-01 1.670068639073453198e+01 6.297604851711295026e+00 1.990126478549420241e+01
-4.171018037403613210e-01 -2.356601762984942769e-02 -1.293923093171995387e+00 1.931971565505328670e+01 -3.885843403208743219e+00 -5.741081238891469596e+00
-1.031462879619726047e+00 5.278047129639022728e-02 1.711351391807587996e+00 -3.244777907871174705e-01 4.289479069798572297e+00 1.167996057172525859e+01
-4.883047661438186249e-01 6.767210012106388284e-01 8.727583435610536400e-01 -6.942430422879093399e+00 -5.511762012597701599e+00 -8.846176995354788630e+00
-2.257532513948576347e-01 1.456649937865216460e-01 2.999127700139317954e-01 -9.763437195644071309e+00 1.278269516275660322e+00 1.666680704485940012e+01
-3.220688934368243217e-01 -8.468067908333892779e-01 -1.235736015388816167e+00 1.614444469532879367e+01 -3.662399789176665976e+00 1.984813071967838738e+01
-3.065418048778476567e-01 -4.094681853738957322e-01 -2.406127488418017546e-01 -6.633013802035118367e+00 4.060172511096726833e-02 1.159312726629385537e+01
1.689521016087718319e-01 3.340737324501711902e-01 2.153262250161022962e-01 1.774437750096353739e+01 1.465741899361018952e+00 1.261742845130264001e+01
-2.200544282974080113e-01 9.637207133136008186e-02 -3.140935737112080517e-01 -1.628412454782704089e+01 -4.880338589037286567e+00 3.082197588358677187e+00
-1.554345658847814671e-01 8.744418480412637917e-01 2.887890702013516941e-01 4.498794611187895143e+00 1.890034835177419126e+01 -2.180091069209585619e+00
6.054398932826263735e-01 6.669577669429282984e-01 6.844223520091229362e-01 1.664786660667516216e+01 1.740192229695475845e+01 -1.101063705601195153e+00
9.383534354027043278e-01 4.230386605517136855e-01 7.298968745111437118e-01 3.167956078455394575e+01 -6.760298959877408365e+00 -2.205872030964729547e+01
1.463253710430457155e-01 -1.022147982520792864e+00 -1.019195018733822344e+00 2.367166897953753235e+00 9.052462560427727567e-01 4.255580846802607731e+00
2.313512883141731091e+00 -2.297765157113274448e+00 2.164127199708451244e+00 -1.947341223006444633e+00 -2.693514047707110670e+00 -8.548818946844001232e+00
7.102614100315743917e-01 -7.051813584625298004e-02 7.969427304474505647e-01 -1.165115001243375836e+01 -1.505781160772484384e+01 -2.084679730706250567e+00
-6.757687933586615792e-01 1.171919997787901124e+00 -8.892911912335335067e-01 -6.070441491854896121e+00 2.508903656533834514e+00 -7.195923456530254114e+00
-5.933597527439107289e-01 -2.354791899830295521e-01 2.946268751589187773e-01 1.145315603796778348e+01 -5.470827787686302734e+00 2.518734881558025762e+01
2.212053468471524564e-01 6.690653609392906154e-02 1.420818252687885419e-01 -7.445912320036621068e+00 1.011857803365793895e+00 -1.262492302886090201e+01
6.665131975189296787e-01 -1.063227887378547676e+00 -9.471128532478492179e-01 -6.381088394098411776e+00 1.175682434689690226e+01 -1.154179006311725431e+01
-3.893927245671427784e+00 -4.964147945731770761e+00 -1.522842073265494589e+00 -1.007508676611854059e-01 4.151714607324992201e+00 -1.546666401835943105e+01
-6.199361677467511988e-01 -6.378713358741933126e-01 -1.571547229319602557e-01 -1.957531848126546681e+00 -1.058297950878286997e+01 1.397588134454440745e+00
1.051428069500079499e+00 -7.284719909401148330e-01 -3.775497489291725350e-01 1.036767268242366313e+01 1.752572246932196620e+01 -1.437980393156051662e+01
7.787665273214038064e-02 9.505391306606096880e-01 1.128956959407539484e+00 9.740037993891407453e+00 -3.525778280017031197e+00 2.969400217558008315e+00
3.188184888855601917e-01 -2.079887832668055214e+00 1.069069170979154659e+00 4.888269888554227505e-01 -2.007125908020253036e+00 7.657178960285549785e+00
1.939962100299255310e+00 -1.101924828406570356e+00 1.333214316006734457e+00 -6.544841796106526388e-01 -9.727837791737453443e+00 3.390521176071224385e+00
-2.285025950697240127e+00 1.150228131538872045e+00 -1.715956303782907089e+00 1.573128500006327357e+01 -3.023191277796837273e+00 -4.228403311567479506e+00
8.674657110656902592e-01 -1.467290627393230018e+00 -3.769555740157956691e+00 -4.151257190820153653e+00 -9.337672173890034344e+00 1.424802791277139846e+01
1.249009399343724569e+00 5.887806195421370070e-01 6.415341869965786314e-02 -1.731183361529876841e+00 1.156966810600348161e+01 9.277892875838180231e+00
-1.147200298264159368e+00 1.033509535955703162e+00 4.461998437857932487e+00 -5.994664504564595653e+00 4.045255385403771164e+00 -6.659745829361739311e+00
1.213996805321063133e-01 -5.184425485180715887e-01 9.764868095149593641e-01 -6.552108357289391449e+00 -1.415633836376358623e+01 -1.315968507092753725e+01
-2.604383165513747891e-02 -1.194390097638935444e+00 -9.211396598300509719e-01 1.209088760911120275e+01 -2.606551133174215273e+00 -3.310862445623142580e+00
3.559028135365629453e-01 -5.419940427978078290e-01 -5.235497125723884704e-01 1.374679140051070014e+01 -7.295441606749475838e+00 1.249486398737277071e+01
1.611968720011011311e-02 -4.012403145061428922e-01 1.134120045484007244e+00 -3.448702822383703737e+00 -1.352410504716758410e+01 -6.832233237711980323e+00
6.475831491414920649e-01 9.515041219489106528e-02 -1.660118396344958391e+00 -1.104002084776739778e+01 1.781762818289905459e+00 1.441696020975543924e+01
-7.856743367941038114e-01 2.257879602453947976e-01 -1.109313490931549129e-01 -1.981786701371477477e+01 -9.929950839923495920e+00 -1.342653491603776228e+00
4.228349457059459304e-01 3.867411657971990269e-01 1.065428259530346589e+00 -3.105683913003678498e+01 3.444827940767667407e-01 3.248767306762536222e+00
-5.621040088110100807e-01 5.349424314804515079e-01 -1.722678293651869197e+00 8.401653921194604635e+00 -1.043481956777010566e+01 4.067114547502484356e+00
3.837605664737125943e-02 -2.371237603124714266e-01 -3.972871161223963110e-01 -7.330833461517791250e+00 5.134897079000849018e+00 5.323581313919209634e+00
-2.809320000960499719e+00 1.430384976395636221e+00 -2.507905997675436094e+00 1.431958851789056197e+01 1.000533267169400720e+00 2.328510994997623484e+00
-1.806042516436829337e-01 6.898533558169771540e-01 4.053058213868342419e-01 -4.449358276775758014e+00 -3.812918021119761747e+00 4.412031177125597559e+00
2.061042019647559564e-01 2.545252162715104793e-01 1.235999786591775118e+00 6.054744693089519458e+00 -6.751981467455410169e+00 -8.110906303618854452e-01
1.123928954365688959e+00 8.079187815753032798e-01 2.304694425023861015e-01 -1.491094152200756540e+01 -1.176517235491383317e+01 8.033074073943067717e+00
6.662987093502630298e-01 6.372489502590079624e-01 -9.133473741258542056e-01 8.069303983862221585e-01 -1.677180924959874275e+01 1.069077152934320374e+00
3.804260256912171734e+00 -2.235102368465293310e+00 1.587594556825702163e+00 3.891048881554342032e+00 1.727848165170299310e+01 1.490955810626657829e+01
-9.157783761690809765e-01 2.081078771078693768e-01 1.881406621059080464e-01 -1.081741261786990549e+01 -1.301698344959136833e+01 -1.900476858645413358e+01
5.234326270614350629e-02 -3.895807081680162098e-01 1.196504157134211689e-02 3.937478955283083337e+00 -1.848665686300898559e+00 1.168194417909877991e+01
-2.220193983502163348e+00 -3.860871238085120005e+00 5.494182730402857873e-01 -2.388234822953017034e-02 -1.498629505923351646e+00 -2.901621756405615704e-01
1.407556423288505165e+00 1.522176257062106686e-01 -4.094282600795768889e-01 6.288335619244285191e+00 1.256603768650493258e+01 -1.228866040836116014e+01
5.446914808668318342e-01 -3.101986960716919262e-01 -5.802325108695648437e-01 -1.254075786428968442e+01 -8.336747138527808687e+00 2.143970422068466775e+00
4.587898053161584278e-01 -5.221053206890010401e+00 -3.949918626092273843e+00 6.600648672155660535e+00 1.217593079985869853e+00 -7.381717634455198684e+00
7.839900673972653999e-01 5.977404138045041559e-01 1.268834346288203019e+00 1.688091396325884119e+00 4.025221465157843070e+00 -1.344915053543924977e+01
-1.016085607717289313e-01 -8.566814305893735715e-02 2.202190466363020821e-02 -5.250964558199003207e+00 3.710040196581626759e+00 -6.842136445987643256e+00
-4.684231694023853199e-01 4.522196830389365457e-02 5.121884675020609290e-01 1.588893221644557130e+01 -4.839067805627353280e+00 -3.719913200506210771e+00
-5.289550182505305953e-01 -4.167930890749021455e-01 1.649854601616569383e-01 4.625618499910177484e+00 -1.544566027097061855e+01 -1.066685272664012274e+01
2.872307857356119154e+00 1.682633178238368998e+00 -9.952181087170849372e-01 2.010188842617266758e+01 -1.370826151060653331e+01 1.398995788723123113e+01
8.473194636720581485e+00 1.699722083179685539e+00 2.797053791746439533e+00 5.871407964522335377e+00 -1.036876526137284316e+01 9.389970411387290383e+00
4.367202174252053926e-01 -1.185559335662159652e+00 -3.965543616155920437e-01 4.158571613458263094e+00 -3.056227576448188987e+00 -1.155000357677558043e+01
2.082722750838259973e+00 -3.328373525554386703e-01 -2.519329234445983889e-01 -5.482986022014887162e+00 -4.384992732186868913e+00 5.069662885624593329e+00
-2.804340706497758240e-01 5.071299106640747567e-01 -1.849137970645555185e-01 7.388368789326724695e-01 8.915531780297083486e+00 3.145961654396177920e+00
-1.688539507936771544e+00 2.038693733557319199e+00 -4.601385439550095269e-01 -6.246467173066607259e+00 2.691925993754762381e+00 1.186958997803577809e+01
-2.063092177112232584e+00 -1.593036037669550931e+00 2.034726632845313077e+00 7.882596510495480935e-01 -1.282567148687085989e-01 -6.946531327026299607e+00
9.530156818063819646e-01 -3.983225705251806081e-01 1.768665898379727652e-01 -8.947219554097099348e+00 -8.173733584584191192e+00 -7.240098683135759217e+00
-1.618226108988874534e+00 -8.215655850249039549e-01 6.595102034981615846e-01 2.698271369388836938e+00 -1.228557455751601779e+01 3.417952044347793983e-01
-5.352921905565639626e+00 -1.740843442925453788e+00 3.694704794710651719e+00 4.750771499772125317e+00 1.051328506179029532e+01 1.232412161416073637e+01
-5.266182725626425976e-01 -2.968186692835814849e-02 -1.400645940220262009e-01 1.343815538066295545e+01 -7.001226915615538005e+00 6.021839404191164036e+00
-6.889116145898092070e-01 -1.184563234435924928e+00 2.357009817691565479e-01 -3.162678706644967086e+00 -1.587158844090730270e-02 3.076469337302425000e+00
-1.683162544840648422e-01 9.342161524229460889e-01 -3.716987130017572194e-01 -1.222944463238097157e+01 -6.886489343402795171e-01 -1.079022381845904377e+01
-2.661776282530737836e-01 -4.323474737059969097e-01 -1.650090426948553624e-01 2.421738708278902585e+00 3.328564550236004393e+00 -3.184713191864088522e+00
5.210432915422320566e-01 1.268429361107364706e+00 2.285022974454071487e-01 -1.411431017963092671e+01 -2.357711832439236943e+01 -1.890131070161996973e+01
1.626871005854401975e-01 1.159273191696756980e-02 -6.289948740358284295e-04 -1.014810823404951812e+01 1.598958601763541765e+01 1.560732144894014617e+01
7.941555691063932887e-01 -2.653826445032028136e-01 -5.032846464304923106e-01 -6.357193902434895350e+00 -8.331632804023541006e-01 -1.399294695948786860e+00
2.397897091535006187e-01 -1.236211925830342340e+00 1.485358146300783111e-02 -1.263426297158006761e+01 1.127464981375856823e+01 -4.934852715874973761e+00
-1.619354367766646208e+00 -1.809653512905960770e+00 1.979740135779333443e-01 -2.235516725912818714e+01 -2.002811331855699706e+01 -5.928844325444035945e+00
2.616596007452069106e+00 9.244934654062041401e-01 4.286052393986980458e-01 -5.472251890141812680e+00 -6.630780365808959687e+00 1.419005278614887011e+00
5.351561230029855398e-01 4.063761016036214757e-01 1.412901744730098164e-01 1.172501069754394543e+01 -6.693531764540004758e+00 5.476331612515200620e-01
-8.396628458797818217e-02 -1.014534220268560993e+00 -8.127855881638432756e-01 -1.847565157741674469e+01 -1.417877098876697595e+01 -6.338272610801798379e-02
-1.928609005729130965e+00 2.856401681600625686e+00 2.309670806910781582e-01 6.626867130746714629e+00 3.419982178741761913e+00 2.099529430572752542e+00
-1.075127879177634332e-01 5.187281844860455182e-01 -7.428300391304987205e-01 4.760626042303989780e-01 -1.788804468867766007e+00 -4.065229802608877563e+00
-1.431282663969313917e+00 -3.267542880414352258e+00 -3.451185266399626195e-01 -1.075784821182884166e+01 -1.785056085513130952e+01 -1.413101790644654576e+00
-1.521701362276900893e+00 -4.576834026518754039e-01 3.021681386185601226e-01 4.264801053026822331e+00 1.187801563568713803e+01 3.060831242423560994e+01
-1.146183322585998254e-01 -4.324330421681166770e-01 1.567807137470394463e-01 1.195597580161958007e+01 2.382807257474651941e+00 1.520775550096341355e+01
2.121946662476404288e+00 8.694157317472957225e-02 6.003108338678847522e-01 1.616533727156297218e+01 7.264128779463643326e+00 -2.272414426167463475e+00
1.727984251140959882e-01 1.872342275825734648e-01 1.745814835015976063e-01 8.347232861605293763e+00 1.252617984273440044e+01 3.713014825697371180e+00
2.664154412845609610e-01 1.926273367389755298e-01 -5.841517318428151029e-01 -1.520421835365770580e+00 -1.144303755282166435e+01 -8.146638998648034757e+00
-1.462869264939700154e+00 -7.936579013886267686e-02 -3.497819673662760476e+00 -3.870473566860834325e+00 4.710596760340597378e+00 9.145620367534245787e+00
-8.631639964521150565e-01 -3.054231340748811765e-02 3.943138632424024959e+00 1.401786201100179241e+01 1.437348977601308242e+01 -7.639497989138884115e+00
-8.696098576414662551e-01 4.712161567661553030e-01 -5.256562886826549041e-01 2.566128961140659470e+00 5.059582462726004870e+00 -4.451462929253589884e+00
2.348669469678836830e-01 -4.825299429395741857e-01 3.093138058943475932e-01 -1.354775514769162825e+01 -1.567162381657860770e+01 1.322358241914031751e+01
-1.195252358748980059e+00 1.410350978669728250e-01 -4.401712053742754538e-01 2.025586620405717397e+01 2.005911631561378528e+00 9.134954014817985524e+00
-1.308640780848356000e+00 -1.128494639136879037e-02 -1.156365497873831638e-01 -9.105294525493700775e+00 -6.578001148394963415e+00 1.126584043196451645e+01
-3.641193769874601083e-01 1.174593857163860777e+00 -2.969128053200627004e-01 5.751483996997386328e-02 1.229923798750765584e+01 -6.540193222558965402e-01
-7.819233108686879374e-01 -9.729577485281279414e-02 2.559627275891143139e-01 3.255934607146098614e+00 -3.715525651209969027e+00 -1.410120747857008361e+00
6.071519230483393148e-01 1.909773207076148061e-01 -5.424567168516551963e-01 -9.842768658325045550e+00 -3.098104565058606763e+00 -9.715074159815157984e-01
7.355209460140733901e-02 -7.517219733389295389e-01 1.107201957204388687e-02 5.053354238463070303e-02 -5.998129295490190138e+00 -1.101584813674405749e+00
-8.875405631780423077e-01 9.769351629707598850e-01 1.101448653163446117e-01 -6.629788860728156763e+00 -1.079924944724118419e+01 2.298311152467081175e+00
-8.655603263092974398e-02 -2.563618807170934821e-01 -1.944711163856138042e-02 3.116958239854421997e+00 2.887859806831277609e+01 5.796782989092586824e+00
6.076257737798585953e-03 -1.509303990997905132e+00 1.075958123607880235e-01 3.296157735686235934e+00 9.225474656864429690e+00 -3.541788761252342432e+00
-1.428868202136744647e-01 -4.046965478052178544e-01 -2.133185717362401090e-01 -7.351554147388678073e-01 -7.144025021751774673e+00 1.301592313198866790e+01
-2.283931674700499237e-01 -8.729665012682557013e-01 4.725023149586882742e-01 -5.640175340419283145e+00 -3.274369784374044912e+00 1.979895592229629742e+00
-5.127289477476156820e-01 1.241723519455650626e+00 -4.140390341648954475e+00 5.702598415514118280e+00 -3.324410672541675105e+00 -9.139236914467296913e+00
2.330457233727222244e-01 -3.271990147341637400e-01 -3.347099438466835108e-01 1.656303123958840473e+01 1.581110180026457712e+01 -9.437394097657744396e+00
7.652929361698508348e-01 9.617648881143495698e-01 -2.105253849969177082e+00 1.599366767034720738e+01 -8.997779393740149345e+00 -9.648726210101807865e-01
-1.924730422464265400e+00 2.945751482915522690e+00 -1.065857615192124630e+00 -1.355223982706331398e+01 -1.026110706480630341e+01 6.278392008853557194e+00
5.355777030447484988e-01 -9.978880881124569946e-01 3.046576087543770850e-01 9.105209504320709968e+00 2.018493353681297009e+01 -1.880473855138684769e+01
5.254147791853310823e-01 7.589733876384376909e-01 -1.027398703827249626e+00 -2.104586067831912999e+01 -1.544474786370879826e+01 1.390357681286724478e+01
-8.479824040022814202e-01 -3.455783332438115973e-01 6.371130116064597226e-01 -6.035409692666017456e+00 1.727434426919765009e-01 5.390353218273027380e+00
-5.353500593453689449e-01 -1.105941876393236267e+00 1.814129711794863598e+00 -1.411298757843484886e+01 -2.051213562499721643e+00 -2.940475068489666555e+00
-1.320480771065431602e+00 5.796860872997128267e-01 -1.336694041265736432e+00 5.762617687023658064e+00 -1.434536704826118836e+01 6.455095307245672487e+00
1.512599730312004231e+00 5.103349731185935489e-02 1.088822664519916161e-01 5.043875267303531196e+00 -3.922062317002191545e+00 -4.956168691319606801e+00
-4.012724034053896105e+00 2.004275018487247095e+00 6.877619970684483164e+00 4.577346813633064393e+00 1.639097684474578642e+01 8.873214103631251959e+00
6.430064028699140899e-02 1.796685789897195240e-01 2.790672039754809805e-02 1.374213221565472409e+01 7.154970554248160752e+00 1.150521220091901053e+00
2.257815505546227619e-01 1.551089789824767973e+00 8.678176659105651947e-01 1.500313902115005815e+00 1.570742298958172256e+01 4.905646109561544677e+00
-4.450436762914700695e-01 3.311265359386970641e-01 -1.403018665719106828e-01 2.581918515877255071e+00 2.792065123794409409e+00 1.192958113560537292e+01
1.654572903155425045e+00 9.954433373232551840e-01 9.528600954014526669e-01 3.487477638362894705e+00 1.062542821831301509e+01 -1.959895109685196868e+00
-4.158983871216079264e-02 1.049428286901575857e+00 -8.514827435411945755e-01 -4.057812826834853226e+00 -2.891527999169691832e+00 -2.916847107726476374e+00
3.061946030616590209e-01 5.080675611233012035e-01 -8.512830629977434505e-02 1.461767421393003552e+01 -2.648523191942106614e+00 -1.620569674828565621e+00
2.266643113239715235e-01 -2.965451948745724819e-01 1.171767873072835919e-01 -4.107926319125487780e-01 -5.697355540945556740e+00 1.061617628045212536e+00
2.845255249911947393e-02 -7.642606672269118551e-02 3.921014509139502668e-01 4.712166623691241618e+00 -2.003322809954758554e+01 -2.102285288748115377e+00
-1.524747761273523017e-01 -3.088883719761103541e-01 3.880458816603129524e-01 -4.227432966249077495e+00 -1.237773795165866098e+01 -2.584301531895540904e+00
3.978904731507057480e-01 4.086135569253266375e-01 7.373190327063506855e-01 1.177412648030066578e+01 4.171195138017314008e-01 1.741451909104610252e+01
-1.081166439883691321e+00 5.108246307205509540e-01 -8.716309982369735421e-01 3.698362258382534407e+00 -1.132609488182636603e+01 -7.610678941998351377e+00
